ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	inc	sig	time	external_gene_name	description	chromosome_name	start_position	end_position
456	ENSDARG00000035957	269.074882904558	-0.306042225413487	0.101439499798305	-3.01699265100871	0.00255296001095562	0.0622632386951403	FALSE	TRUE	all	gmnn	geminin, DNA replication inhibitor [Source:ZFIN;Acc:ZDB-GENE-030429-30]	19	31541607	31592425
457	ENSDARG00000036028	120.107918480194	0.665442404857913	0.0926177267682267	7.18482765748682	6.72920156131454e-13	6.06170818063575e-10	TRUE	TRUE	all	arrdc3b	arrestin domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-040912-182]	10	43761480	43771447
458	ENSDARG00000036065	120.50886302335	0.245829355813826	0.087882336511304	2.79725557572319	0.00515387468009056	0.0995999657034803	FALSE	TRUE	all	mgat1b	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase b [Source:ZFIN;Acc:ZDB-GENE-061103-589]	19	27366932	27395531
459	ENSDARG00000036080	563.353429503918	0.148704229219075	0.050795065205197	2.92753299200136	0.00341662809838488	0.0763472366458851	FALSE	TRUE	all	cd81a	CD81 molecule a [Source:ZFIN;Acc:ZDB-GENE-000831-5]	7	32983440	33023404
460	ENSDARG00000036147	41.2270649823427	0.413275144785855	0.092474189189734	4.46908643814024	7.85543835252599e-06	0.00092339104811764	FALSE	TRUE	all	ano5b	anoctamin 5b [Source:ZFIN;Acc:ZDB-GENE-061215-108]	7	32834142	32895668
461	ENSDARG00000036272	6.93649445080998	-0.746741480748214	0.221505643064692	-3.37120747993821	0.000748394705425272	0.027498581775001	FALSE	TRUE	all	gcgrb	glucagon receptor b [Source:ZFIN;Acc:ZDB-GENE-050516-2]	1	56344651	56363108
462	ENSDARG00000036308	6.10741956187565	0.647017634398538	0.186690348410055	3.46572621406973	0.000528801467127229	0.0214765265474419	FALSE	TRUE	all	nod1	nucleotide-binding oligomerization domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-071116-9]	16	53710416	53734405
463	ENSDARG00000036375	68.0014693118411	-0.270715345861846	0.0859417298347471	-3.14998716435415	0.00163277635933013	0.0469087241093559	FALSE	TRUE	all	cyfip2	cytoplasmic FMR1 interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-080724-2]	14	33982007	34044452
464	ENSDARG00000036422	11.334621235911	-0.590413382086724	0.164968727185497	-3.57894124637843	0.000344989008689576	0.0157741164612329	FALSE	TRUE	all	ntn5	netrin 5 [Source:ZFIN;Acc:ZDB-GENE-130530-593]	7	20431633	20453661
465	ENSDARG00000036446	15.2178412429042	0.590894160362857	0.167390919125352	3.53002518565754	0.000415520109902253	0.0183598086535133	FALSE	TRUE	all	PRKAR2B	si:ch211-272n13.7 [Source:ZFIN;Acc:ZDB-GENE-160113-22]	25	3475384	3503458
466	ENSDARG00000036510	507.17692688249	-0.244380164889132	0.0554413844142836	-4.40790156073685	1.0437696194636e-05	0.0011385651024813	FALSE	TRUE	all	ccnt2b	cyclin T2b [Source:ZFIN;Acc:ZDB-GENE-030131-183]	22	12161738	12177012
467	ENSDARG00000036685	124.162127826056	-0.327407967473128	0.0503200702692476	-6.50650855058957	7.69175266013115e-11	4.21161162812083e-08	FALSE	TRUE	all	ccnt2a	cyclin T2a [Source:ZFIN;Acc:ZDB-GENE-030131-5779]	9	23234233	23242684
468	ENSDARG00000036721	57.6121730081987	-0.267862418334106	0.0908193067164555	-2.94939950566229	0.00318392102158781	0.0723357226936375	FALSE	TRUE	all	tomm40l	translocase of outer mitochondrial membrane 40 homolog, like [Source:ZFIN;Acc:ZDB-GENE-040426-2319]	19	10831362	10845087
469	ENSDARG00000036754	129.506684185571	0.257017487728786	0.0684233961182055	3.75628077981943	0.000172457199952207	0.00963173461733076	FALSE	TRUE	all	hmgn3	high mobility group nucleosomal binding domain 3 [Source:ZFIN;Acc:ZDB-GENE-041114-180]	23	31358088	31372807
470	ENSDARG00000036776	8.73666753258206	-0.541330659784895	0.192042742622365	-2.81880300391967	0.00482030915081211	0.0958740263792223	FALSE	TRUE	all	aldh8a1	aldehyde dehydrogenase 8 family, member A1 [Source:ZFIN;Acc:ZDB-GENE-040912-3]	23	31752604	31763753
471	ENSDARG00000036820	513.940278751196	-0.140931481806893	0.0469234604569904	-3.00343325991631	0.00266952092912649	0.0639635722612067	FALSE	TRUE	all	mgll	monoglyceride lipase [Source:ZFIN;Acc:ZDB-GENE-031006-9]	8	26292560	26326501
472	ENSDARG00000036888	42.7393061250809	-1.17878070728848	0.316080747298898	-3.7293657312629	0.000191962361653554	0.0104358666659854	FALSE	TRUE	all	zgc:153935	zgc:153935 [Source:ZFIN;Acc:ZDB-GENE-061103-148]	25	27714932	27735763
473	ENSDARG00000036956	513.034534471809	-0.189489356370702	0.0403791138747346	-4.6927566800634	2.69548014761628e-06	0.000392037932928044	FALSE	TRUE	all	asxl1	ASXL transcriptional regulator 1 [Source:ZFIN;Acc:ZDB-GENE-091116-9]	23	30730121	30752553
474	ENSDARG00000036967	50.4216590120042	0.804637754334197	0.115905687844236	6.94217660323572	3.86104100930478e-12	2.914042437428e-09	FALSE	TRUE	all	smox	spermine oxidase [Source:ZFIN;Acc:ZDB-GENE-031201-3]	1	41849152	41865986
475	ENSDARG00000037042	30.5810356112472	0.29076276478	0.0995583270283276	2.92052682541831	0.00349440112084808	0.0776301919647436	FALSE	TRUE	all	ddhd1b	DDHD domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-040724-18]	20	9781932	9823810
476	ENSDARG00000037059	59.332404518034	0.404832190196265	0.083599606346602	4.84251311564602	1.28207170175181e-06	0.000210599131008349	FALSE	TRUE	all	slc44a2	solute carrier family 44 (choline transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3065]	6	8263548	8311044
477	ENSDARG00000037091	95.0932052535597	-0.251279408939945	0.077176695853617	-3.25589747216638	0.00113034560893198	0.036527533001076	FALSE	TRUE	all	asah1a	N-acylsphingosine amidohydrolase (acid ceramidase) 1a [Source:ZFIN;Acc:ZDB-GENE-041010-191]	14	30272891	30278408
478	ENSDARG00000037190	0.993653899444997	-1.25609137277905	0.438725333964563	-2.86304727704763	0.00419587951660259	0.0887021765660107	FALSE	TRUE	all	NA	NA	NA	NA	NA
479	ENSDARG00000037199	26.1774814971924	0.555760691300488	0.154627999229941	3.59417889430258	0.000325416199291786	0.0151300497180142	FALSE	TRUE	all	zgc:101851	zgc:101851 [Source:ZFIN;Acc:ZDB-GENE-040912-123]	9	900392	904227
480	ENSDARG00000037261	57.3692887462909	0.287131862462788	0.08520538483748	3.3698792982446	0.000752011160113916	0.0275589391682167	FALSE	TRUE	all	mtap	methylthioadenosine phosphorylase [Source:ZFIN;Acc:ZDB-GENE-040426-1505]	1	26110985	26127944
481	ENSDARG00000037433	100.932873092915	0.168828531270535	0.053039574144165	3.18306724732835	0.0014572376542767	0.0432908101017838	FALSE	TRUE	all	fmr1	fragile X mental retardation 1 [Source:ZFIN;Acc:ZDB-GENE-020731-6]	14	20156477	20191281
482	ENSDARG00000037484	9.90522538149788	0.508554213292965	0.173071825731215	2.93839977214295	0.00329911311140319	0.0743565243227879	FALSE	TRUE	all	tmem192	transmembrane protein 192 [Source:ZFIN;Acc:ZDB-GENE-040426-2254]	1	19649545	19665774
483	ENSDARG00000037537	45.1578673176264	0.227959195971925	0.0667642667065745	3.41438927164128	0.000639251713532621	0.0246652075375073	FALSE	TRUE	all	ccnq	cyclin Q [Source:ZFIN;Acc:ZDB-GENE-050522-495]	23	19968956	19977214
484	ENSDARG00000037560	176.729902582963	-0.211642634710922	0.0449049014953062	-4.71312991819045	2.43940556588006e-06	0.000358528423301057	FALSE	TRUE	all	mtm1	myotubularin 1 [Source:ZFIN;Acc:ZDB-GENE-051113-128]	7	25825667	25854387
485	ENSDARG00000037633	39.3216769598249	-0.261705366683268	0.0871395650739145	-3.00328979679072	0.00267077977642138	0.0639635722612067	FALSE	TRUE	all	leng1	leukocyte receptor cluster (LRC) member 1 [Source:ZFIN;Acc:ZDB-GENE-040912-159]	16	32051572	32058276
486	ENSDARG00000037708	351.915859083241	-0.225079414763917	0.0382031312568457	-5.89164833768917	3.82362204677782e-09	1.40492954810882e-06	FALSE	TRUE	all	exosc10	exosome component 10 [Source:ZFIN;Acc:ZDB-GENE-040426-781]	23	14771979	14803801
487	ENSDARG00000037919	772.854556619802	-0.12851190286169	0.0447403628268601	-2.87239295217643	0.00407376068861552	0.0866465145817177	FALSE	TRUE	all	rbbp6	retinoblastoma binding protein 6 [Source:ZFIN;Acc:ZDB-GENE-040930-5]	3	35406395	35421194
488	ENSDARG00000037928	287.702819171034	-0.192561454439946	0.0487386856279631	-3.9508955147011	7.78593127426594e-05	0.00534206709665544	FALSE	TRUE	all	ddx42	DEAD (Asp-Glu-Ala-Asp) box helicase 42 [Source:ZFIN;Acc:ZDB-GENE-050706-53]	3	31879442	31893008
489	ENSDARG00000038000	80.1853445893209	0.663151959446152	0.100609033665531	6.59137589623177	4.35769005437914e-11	2.6454020601856e-08	FALSE	TRUE	all	crls1	cardiolipin synthase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2519]	17	4368859	4386084
490	ENSDARG00000038205	27.7239234645202	-0.408686785641815	0.144138734287392	-2.83537098936191	0.00457724978888016	0.0931630469055966	FALSE	TRUE	all	her2	hairy-related 2 [Source:ZFIN;Acc:ZDB-GENE-980526-274]	11	41966117	41966854
491	ENSDARG00000038300	32.7600417123444	0.298509260141489	0.081654809330303	3.65574621494718	0.000256434950710769	0.0127367280708797	FALSE	TRUE	all	rnf34a	ring finger protein 34a [Source:ZFIN;Acc:ZDB-GENE-030131-6135]	8	40210398	40238509
492	ENSDARG00000038308	43.8596084659278	0.316812667709288	0.101075452725475	3.13441749867561	0.00172195667313827	0.0480856400973862	FALSE	TRUE	all	ykt6	YKT6 v-SNARE homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-733]	10	2841205	2850936
493	ENSDARG00000038467	133.086330455982	0.393307611195652	0.0551063918101044	7.13724122150807	9.52226579532487e-13	8.30966476045147e-10	FALSE	TRUE	all	igsf8	immunoglobulin superfamily, member 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2444]	6	58698475	58772272
494	ENSDARG00000038489	29.6177758708622	-0.488195741620084	0.122518440053369	-3.98467154338093	6.75735274722736e-05	0.00482606331115918	FALSE	TRUE	all	b3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:ZFIN;Acc:ZDB-GENE-021210-4]	22	36656680	36661461
495	ENSDARG00000038518	184.415448328433	0.283007369836056	0.0993638508096075	2.84819245158212	0.00439683271991265	0.0911257804603065	FALSE	TRUE	all	snap29	synaptosomal-associated protein 29 [Source:ZFIN;Acc:ZDB-GENE-041111-226]	8	1839695	1856656
496	ENSDARG00000038576	139.157050984564	-0.198450192346516	0.0542590688641415	-3.6574566519638	0.000254730322010542	0.0127006680261327	FALSE	TRUE	all	ube2d1b	ubiquitin-conjugating enzyme E2D 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2735]	12	7237666	7253270
497	ENSDARG00000038780	188.533814903604	-0.237166549661304	0.0550653393550904	-4.30700241638264	1.65481803019944e-05	0.00165630084205446	FALSE	TRUE	all	ubtfl	upstream binding transcription factor, like [Source:ZFIN;Acc:ZDB-GENE-040426-1159]	2	32357226	32387441
498	ENSDARG00000038785	610.507120628191	-0.27962050695394	0.0411160981847924	-6.80075491835854	1.0407233974873e-11	6.75865136624023e-09	TRUE	TRUE	all	abcf2a	ATP-binding cassette, sub-family F (GCN20), member 2a [Source:ZFIN;Acc:ZDB-GENE-030131-8714]	2	32505554	32513538
499	ENSDARG00000038834	115.902241427343	-0.208860256697555	0.0692565779107028	-3.01574612835842	0.00256347792705286	0.0624652016692417	FALSE	TRUE	all	etfdh	electron transfer flavoprotein dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040912-168]	14	48070872	48103207
500	ENSDARG00000038870	202.816353542327	-0.214608241938048	0.0570680056421714	-3.76057020957922	0.000169526484161583	0.00952520537266039	FALSE	TRUE	all	slu7	SLU7 homolog, splicing factor [Source:ZFIN;Acc:ZDB-GENE-041114-62]	14	46003973	46018728
501	ENSDARG00000038909	126.903566929294	-0.217698395508779	0.0645217354795579	-3.37403192723715	0.000740757755940479	0.0273258392795745	FALSE	TRUE	all	msl2a	MSL complex subunit 2a [Source:ZFIN;Acc:ZDB-GENE-070912-449]	2	25124498	25129409
502	ENSDARG00000038967	306.250138612757	-0.144879771740314	0.0383316858490952	-3.77963474684308	0.000157058580984719	0.00893250687168694	FALSE	TRUE	all	cul3a	cullin 3a [Source:ZFIN;Acc:ZDB-GENE-030131-3376]	2	47644041	47681454
503	ENSDARG00000038980	170.913650616389	0.221334625693533	0.0769318496259627	2.87702202364361	0.00401447575860675	0.0857066021093988	FALSE	TRUE	all	txndc12	thioredoxin domain containing 12 (endoplasmic reticulum) [Source:ZFIN;Acc:ZDB-GENE-050522-497]	2	9592319	9607879
504	ENSDARG00000039020	200.751914338598	-0.288978869575417	0.0521052733722311	-5.54605802585472	2.92181895074818e-08	8.58860991575188e-06	FALSE	TRUE	all	fbxo5	F-box protein 5 [Source:ZFIN;Acc:ZDB-GENE-030131-4027]	13	46941930	46958802
505	ENSDARG00000039099	3.15671810665132	1.01302710948338	0.285055464191732	3.55378947867495	0.00037972304313205	0.0170778068749103	FALSE	TRUE	all	aep1	aerolysin-like protein [Source:ZFIN;Acc:ZDB-GENE-050306-5]	7	8373025	8374950
506	ENSDARG00000039263	53.8691558715572	-0.285390316207398	0.064500407684388	-4.42462809853643	9.66085657510616e-06	0.00106632181762782	FALSE	TRUE	all	zbtb48	zinc finger and BTB domain containing 48 [Source:ZFIN;Acc:ZDB-GENE-030131-4450]	23	24941299	24955155
507	ENSDARG00000039513	7.23897224808575	0.630779192177053	0.174450543037391	3.61580526603378	0.000299415401664029	0.0141957236375973	FALSE	TRUE	all	zgc:153119	zgc:153119 [Source:ZFIN;Acc:ZDB-GENE-061013-199]	18	35407921	35413608
508	ENSDARG00000039563	149.810645085321	0.58423179646049	0.139263518924069	4.1951531957126	2.72687220302084e-05	0.00251051824936227	FALSE	TRUE	all	loxl3b	lysyl oxidase-like 3b [Source:ZFIN;Acc:ZDB-GENE-030131-8210]	13	15234521	15404571
509	ENSDARG00000039650	93.6499723581598	0.319499907973998	0.0622399771231729	5.13335516402436	2.84622076690335e-07	5.8441702143953e-05	FALSE	TRUE	all	itm2cb	integral membrane protein 2Cb [Source:ZFIN;Acc:ZDB-GENE-030131-7806]	2	48284464	48298985
510	ENSDARG00000039828	40.6792167584248	0.481333113787523	0.165668391289845	2.90540102454068	0.00366782830452865	0.0803956871302688	FALSE	TRUE	all	zp3b	zona pellucida glycoprotein 3b [Source:ZFIN;Acc:ZDB-GENE-031124-2]	2	6253246	6258796
511	ENSDARG00000039843	102.888646984181	-0.22472675335515	0.0582356421023403	-3.85892119056963	0.000113888653610535	0.0070773837308132	FALSE	TRUE	all	znf800b	zinc finger protein 800b [Source:ZFIN;Acc:ZDB-GENE-040426-1166]	4	3455146	3475397
512	ENSDARG00000039914	12.9080117440953	0.943150560939738	0.182384030432199	5.1712343383614	2.32552712077773e-07	5.07346444122799e-05	FALSE	TRUE	all	gapdhs	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:ZFIN;Acc:ZDB-GENE-020913-1]	16	45044642	45069882
513	ENSDARG00000039937	6.622767466416	-0.790901954108942	0.236457066244508	-3.34480151796821	0.000823414736767478	0.0294415576494646	FALSE	TRUE	all	ccdc172	coiled-coil domain containing 172 [Source:ZFIN;Acc:ZDB-GENE-090313-1]	13	20524921	20534948
514	ENSDARG00000039943	161.032391659836	1.77587093519659	0.166517053961602	10.6647991478765	1.48720026175468e-26	8.3060134618999e-23	FALSE	TRUE	all	tent5ba	terminal nucleotidyltransferase 5ba [Source:ZFIN;Acc:ZDB-GENE-061110-129]	16	34046733	34056443
515	ENSDARG00000039997	100.593086087621	0.414685138515327	0.0912934321298739	4.54233266118637	5.56351555539003e-06	0.000715669092341029	FALSE	TRUE	all	ptp4a3	protein tyrosine phosphatase type IVA, member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2220]	19	25088150	25149598
516	ENSDARG00000040002	91.6430443492889	-0.207796666017545	0.0696137972411089	-2.98499254821335	0.00283585232169208	0.0666031758479826	FALSE	TRUE	all	pnpla7b	patatin-like phospholipase domain containing 7b [Source:ZFIN;Acc:ZDB-GENE-050309-66]	5	25044311	25072607
517	ENSDARG00000040059	100.900708998894	0.477686179650586	0.121137328346657	3.94334418771066	8.03532041752089e-05	0.00541995948452345	FALSE	TRUE	all	gbp	glycogen synthase kinase binding protein [Source:ZFIN;Acc:ZDB-GENE-990714-7]	16	40954481	40955839
518	ENSDARG00000040076	12.7773232283034	0.429859062231888	0.132423888833032	3.24608396581587	0.00117004324462386	0.0373940534484645	FALSE	TRUE	all	pycard	PYD and CARD domain containing [Source:ZFIN;Acc:ZDB-GENE-000511-2]	16	41984032	41990421
519	ENSDARG00000040100	32.2235090871329	0.750977243596873	0.153545844817823	4.89089916101529	1.00376381388775e-06	0.000173450507443771	FALSE	TRUE	all	si:dkey-95h12.1	si:dkey-95h12.1 [Source:ZFIN;Acc:ZDB-GENE-060503-85]	18	8869465	8889382
520	ENSDARG00000040157	50.3313416342236	0.321612727493749	0.11358901945042	2.8313716330136	0.00463488337855839	0.0938572286774787	FALSE	TRUE	all	glt8d1	glycosyltransferase 8 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041114-23]	11	3971716	3987885
521	ENSDARG00000040190	128.185521127325	-0.267895643356211	0.070130602989256	-3.81995351440586	0.000133476827512183	0.0079474209131721	FALSE	TRUE	all	qdpra	quinoid dihydropteridine reductase a [Source:ZFIN;Acc:ZDB-GENE-070705-197]	14	46873229	46897067
522	ENSDARG00000040192	46.1728880469503	0.265435555503163	0.0844692437948958	3.14239294183432	0.00167572981691419	0.0475219728062807	FALSE	TRUE	all	nenf	neudesin neurotrophic factor [Source:ZFIN;Acc:ZDB-GENE-050320-129]	17	45395846	45402961
523	ENSDARG00000040251	11.5309695385761	0.639642560560666	0.174222390255388	3.67141421732895	0.000241212040450622	0.012180553760549	FALSE	TRUE	all	ctsk	cathepsin K [Source:ZFIN;Acc:ZDB-GENE-001205-4]	16	29492749	29502787
524	ENSDARG00000040255	21.464446379514	0.31421298252881	0.111112108747393	2.82789145189528	0.0046855691113879	0.0944172213265978	FALSE	TRUE	all	ephx2	epoxide hydrolase 2, cytoplasmic [Source:ZFIN;Acc:ZDB-GENE-041212-70]	17	6016243	6076266
525	ENSDARG00000040290	3.40772172444511	0.707793949896669	0.249329244799413	2.83879233848438	0.00452846170335155	0.0925748851142694	FALSE	TRUE	all	pon3.2	paraoxonase 3, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-071004-70]	16	24662252	24668620
526	ENSDARG00000040334	1258.85228668163	0.380762466330883	0.134434658471929	2.83232367797765	0.00462110444867549	0.0937822250939411	FALSE	TRUE	all	mat2aa	methionine adenosyltransferase II, alpha a [Source:ZFIN;Acc:ZDB-GENE-030131-2049]	10	7810455	7821686
527	ENSDARG00000040358	3.96997538255371	1.03448313268163	0.323097232998341	3.2017703249317	0.00136585852349899	0.0414582600746841	FALSE	TRUE	all	spred3	sprouty-related, EVH1 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-061207-31]	18	44596787	44611252
528	ENSDARG00000040380	177.468173619341	-0.356370112643027	0.111913761569426	-3.18432789359825	0.00145090560500543	0.043258507221469	FALSE	TRUE	all	arhgef1a	Rho guanine nucleotide exchange factor (GEF) 1a [Source:ZFIN;Acc:ZDB-GENE-030722-5]	19	11039517	11106315
529	ENSDARG00000040387	66.5671586360841	0.306471593505933	0.0731894573684761	4.18737348964053	2.82201227464745e-05	0.00253391295078875	FALSE	TRUE	all	mmd	monocyte to macrophage differentiation-associated [Source:ZFIN;Acc:ZDB-GENE-051120-39]	3	11548516	11576337
530	ENSDARG00000040453	19.2486125450279	0.366226616549252	0.109744771640726	3.33707575380609	0.000846648684015764	0.0300797258284227	FALSE	TRUE	all	wdfy2	WD repeat and FYVE domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-041111-211]	9	23813593	23824290
531	ENSDARG00000040487	18.5210272531514	0.751844773224009	0.142781158091079	5.26571421100543	1.39645381278613e-07	3.39095414974371e-05	FALSE	TRUE	all	zgc:113176	zgc:113176 [Source:ZFIN;Acc:ZDB-GENE-050327-60]	17	49276061	49306686
532	ENSDARG00000040607	184.827049256204	-0.187408210462009	0.0520418745949587	-3.60110414777724	0.00031686860230589	0.0148465699989798	FALSE	TRUE	all	rtf2	replication termination factor 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4825]	6	56076595	56140968
533	ENSDARG00000040620	48.6689045883043	0.435103229245235	0.134407746775299	3.23718862702633	0.00120713592824106	0.0379181898719142	FALSE	TRUE	all	psmg1	proteasome (prosome, macropain) assembly chaperone 1 [Source:ZFIN;Acc:ZDB-GENE-040718-469]	10	206996	210703
534	ENSDARG00000040623	32.9182150484377	0.428945726394569	0.103223689815641	4.15549693254207	3.24581299853914e-05	0.00280617114502184	FALSE	TRUE	all	fosl2	fos-like antigen 2 [Source:ZFIN;Acc:ZDB-GENE-070209-164]	17	41302660	41318547
535	ENSDARG00000040705	24.8080734925579	0.475243702421006	0.150929208113338	3.14878550256574	0.00163950486276524	0.0469704297893774	FALSE	TRUE	all	glsb	glutaminase b [Source:ZFIN;Acc:ZDB-GENE-030616-550]	9	41273231	41351426
536	ENSDARG00000040712	26.4705561209186	1.33057008464748	0.117305023807581	11.3428226810649	8.0505157698933e-30	7.49368842914235e-26	TRUE	TRUE	all	adprh	ADP-ribosylarginine hydrolase [Source:ZFIN;Acc:ZDB-GENE-040801-190]	12	15148618	15196223
537	ENSDARG00000040732	43.5991529689706	0.827540178299459	0.142702065069841	5.79907640365571	6.66811485956638e-09	2.27081838357794e-06	FALSE	TRUE	all	elavl2	ELAV like neuron-specific RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040704-9]	22	38252686	38274995
